idDataset,nombreConjuntoDatos,fechaPublicacion,fechaActualizacion,inicioDato,finDato,fechaDescarga,urlConexionAPI,urlConjuntoDatos,tipoPublicacion
d55202,Demanda comercial,2025-10-14T16:27:25.673,2025-12-13T10:29:08.693,2021-01-01T00:00:00,2025-12-08T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=d55202,https://www.simem.co/datadetail/d552025a-d6e6-472a-b2ce-55d28c5fbed6,Público
f2ba18,Costo Marginal Promedio del Redespacho del Informe Diario de Operación,2023-09-28T17:35:59.697,2025-12-13T07:20:33.377,2013-01-01T00:00:00,2025-12-12T00:00:00,2025-01-29T19:12:29.573,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=f2ba18,https://www.simem.co/datadetail/f2ba181e-08b5-4ebe-abad-55dbb1b56215,Público
06bb49,Energía promedio mensual de contratos con UNR para el total del SIN,2023-09-29T10:33:12.15,2025-11-20T03:15:36.15,2023-01-01T00:00:00,2025-11-01T00:00:00,2025-03-30T17:30:01.343,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=06bb49,https://www.simem.co/datadetail/06bb499a-23ea-4159-bc6c-565a2d9412d3,Público
44c3e3,Recomendaciones Eléctricas consideradas en Tiempo Real,2023-10-11T16:35:50.097,2025-12-13T03:18:31.42,2022-01-01T00:00:00,2025-12-12T00:00:00,2024-12-02T14:50:33.35,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=44c3e3,https://www.simem.co/datadetail/44c3e397-6475-49fd-acd0-567d8a5968c5,Público
9E0260,ConsumosPropios,2023-09-28T20:27:03.407,,0001-01-01T00:00:00,0001-01-01T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=9E0260,https://www.simem.co/datadetail/9e0260af-88f8-4688-bae6-577c16b0d74a,Público
8FFA6D,Inflexibilidades no asociadas con generación de seguridad,2025-02-06T06:41:00.257,2025-12-13T10:28:00.853,2021-01-01T00:00:00,2025-12-10T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=8FFA6D,https://www.simem.co/datadetail/8ffa6d17-36d8-43a2-beac-5794390af025,Público
03ba47,Máximo precio ofertado,2025-12-04T14:28:29.57,2025-12-13T10:28:11.643,2021-01-01T00:00:00,2025-12-10T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=03ba47,https://www.simem.co/datadetail/03ba4753-95b4-473f-82af-59a68c8d379f,Público
1ff257,Servicios LAC Moneda,2025-10-29T11:34:29.39,2025-11-19T13:40:21.46,2025-07-01T00:00:00,2025-10-01T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=1ff257,https://www.simem.co/datadetail/1ff257db-a89f-41f2-ba97-59efc92ac64c,Público
5f4e97,Precios promedios horarios mensuales por comercializador de contratos con UNR para el total del SIN,2023-10-04T17:29:41.413,2025-11-20T03:18:32.86,2023-01-01T00:00:00,2025-10-01T00:00:00,2025-04-29T17:40:57.073,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=5f4e97,https://www.simem.co/datadetail/5f4e976f-7d72-48d5-95ad-5a47b8ce0a07,Público
306c67,Asignaciones de OEF por planta,2023-09-28T20:52:14.327,2025-12-10T14:50:24.977,2006-12-01T00:00:00,2046-12-01T00:00:00,2025-05-02T12:30:47.273,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=306c67,https://www.simem.co/datadetail/306c6790-e645-4966-8031-5a5658d8b962,Público
5f246a,Precios horarios y estadísticas de los contratos entre agentes,2023-10-04T18:54:35.76,2025-12-11T13:31:34.78,2013-01-01T00:00:00,2025-11-01T00:00:00,2025-04-14T11:25:56.74,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=5f246a,https://www.simem.co/datadetail/5f246aeb-8035-4031-af3f-5ade850f8a30,Público
5EE18E,CEREUSD,2025-07-07T11:08:17.857,,0001-01-01T00:00:00,0001-01-01T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=5EE18E,https://www.simem.co/datadetail/5ee18e52-c771-4bb6-87a5-5b15222cfafd,Público
300D5C,Costo de operación y mantenimiento para el precio de escasez,2025-07-07T11:08:26.243,2025-12-11T12:27:54.343,2021-01-01T00:00:00,2025-11-01T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=300D5C,https://www.simem.co/datadetail/300d5c57-6a59-497b-89ff-5ba1f87cf0eb,Público
53c5f4,Montos por indisponibilidad de las líneas de transmisión nacional y regional del SIN en COP,2023-09-29T02:27:58.01,2025-12-13T11:12:52.473,2022-01-01T00:00:00,2025-11-01T00:00:00,2025-01-14T11:50:14.513,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=53c5f4,https://www.simem.co/datadetail/53c5f4bc-de71-4ff9-8ca6-5ba822d197f7,Público
AB052F,Número de intentos para cumplir pruebas de disponiblidad,2023-09-28T20:27:03.407,2025-12-13T10:26:50.517,2023-11-21T00:00:00,2025-11-30T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=AB052F,https://www.simem.co/datadetail/ab052f90-b5fb-4409-b850-5c09c15e51b3,Público
f73ff2,Cantidad de fronteras de UNR por nivel de tensión,2023-09-29T00:19:59.753,2025-11-20T03:18:53.717,2013-01-01T00:00:00,2025-10-01T00:00:00,2025-05-02T13:47:17.633,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=f73ff2,https://www.simem.co/datadetail/f73ff202-7ea0-4d4b-8c24-5c7fa8106374,Público
7a30a3,Versiones de factura para la liquidación diaria,2025-03-13T13:57:17.513,2025-12-13T09:10:09.693,2025-01-01T00:00:00,2025-12-12T00:00:00,2025-03-26T11:04:23.78,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=7a30a3,https://www.simem.co/datadetail/5eeb5f5a-9ca2-4544-9371-5ccb19778afa,Público
4f9fe7,Precios horarios futuros y estadísticas de los contratos entre agentes,2023-09-30T20:55:20.39,2025-12-02T08:23:00.82,2023-09-01T00:00:00,2030-11-01T00:00:00,2025-04-02T14:24:34.9,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=4f9fe7,https://www.simem.co/datadetail/4f9fe728-89ac-43a0-9c28-5d001dc9c199,Público
6A36D0,Acumulado anual de los calce u operaciones de las órdenes de oferta en Convocatorias,2023-09-29T13:32:37.303,2025-11-13T13:43:30.223,2023-08-01T00:00:00,2025-10-01T00:00:00,2024-11-13T17:39:24.52,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=6A36D0,https://www.simem.co/datadetail/6a36d03b-f3dc-4779-a9ab-5d0db50ac1c9,Público
e5be73,Precios horarios y estadísticas de los contratos de convocatorias del SICEP para el mercado regulado,2023-09-29T14:29:06.6,2025-12-11T13:27:07.31,2020-06-01T00:00:00,2025-11-01T00:00:00,2025-04-29T22:03:46.707,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=e5be73,https://www.simem.co/datadetail/e5be7323-4364-4ce2-9d92-5df5ed9174d9,Público
6d9c07,Proyecciones de precios de los contratos no realizados a través del SICEP con destino al mercado regulado por comercializador y contrato,2023-09-29T17:40:45.37,2025-12-02T08:15:18.673,2023-09-01T00:00:00,2030-11-01T00:00:00,2025-03-20T09:50:59.653,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=6d9c07,https://www.simem.co/datadetail/6d9c0723-8ce0-4526-884d-5e7f08957190,Público
842296,Energía calculada para plantas hidráulicas por reconciliación positiva asociada a la exportación hacia Ecuador,2023-09-28T20:27:03.407,2025-12-13T10:29:34.713,2022-01-11T00:00:00,2025-12-10T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=842296,https://www.simem.co/datadetail/842296c9-080a-4162-92e6-5ef2b2517d96,Público
14fabb,Demanda real,2025-10-14T16:22:33.677,2025-12-13T10:24:50.153,2021-01-01T00:00:00,2025-12-08T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=14fabb,https://www.simem.co/datadetail/14fabb20-e4ec-41fb-bd98-5f29f41f3775,Público
8750f9,Generación Energético Largo Plazo,2023-10-13T09:58:41.58,2025-11-15T18:29:37.643,2022-01-01T00:00:00,2030-10-01T00:00:00,2025-04-12T11:47:14.01,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=8750f9,https://www.simem.co/datadetail/8750f999-f2a5-4f0d-b3e4-5f2b91cd2812,Público
6e0197,Recomendaciones Eléctricas de Corto Plazo,2023-10-13T19:03:44.857,2025-12-12T22:12:09.243,2022-01-03T00:00:00,2025-12-14T00:00:00,2025-05-06T11:53:08.033,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=6e0197,https://www.simem.co/datadetail/6e019732-d370-4c67-a21c-5f708b3a2ecf,Público
FB23CF,Valor contratos convocatorias públicas SICEP,2025-06-04T09:15:19.95,2025-12-13T10:26:34.417,2021-01-01T00:00:00,2025-12-08T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=FB23CF,https://www.simem.co/datadetail/fb23cf9c-f731-470c-a777-5fdbb0f3993a,Público
da2a88,Cobertura de la demanda de UNR,2023-09-30T09:00:31.88,2025-11-20T03:34:18.943,2023-08-01T00:00:00,2030-10-01T00:00:00,2025-03-04T15:29:50.55,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=da2a88,https://www.simem.co/datadetail/da2a88fb-5e33-493b-84d6-602caec7c9d9,Público
5d0d0e,Disponibilidad declarada en el despacho,2025-09-17T12:47:35.133,2025-10-23T17:00:33.983,2021-01-01T00:00:00,2025-10-19T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=5d0d0e,https://www.simem.co/datadetail/5d0d0ee6-8782-491e-b460-614eebe7e475,Público
3451bf,Precio de Oferta Declarado,2025-05-30T16:21:19.477,2025-12-01T07:16:09.49,2025-04-01T00:00:00,2025-11-30T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=3451bf,https://www.simem.co/datadetail/3451bfba-fd3a-4331-b689-61fa989835ab,Público
f0be2a,Precios y estadísticas mensuales de contratos de convocatorias del SICEP para el mercado regulado por comercializador,2023-09-30T10:31:00.427,2025-12-11T13:35:04.897,2020-06-01T00:00:00,2025-11-01T00:00:00,2025-02-03T17:44:34.107,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=f0be2a,https://www.simem.co/datadetail/f0be2aa1-798b-432c-9166-6228c302388f,Público
42f98c,Meteorología local en Plantas Eólicas,2024-01-18T07:12:12.557,2025-12-13T07:18:07.8,2023-11-02T00:00:00,2025-12-12T00:00:00,2025-04-14T20:51:00.147,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=42f98c,https://www.simem.co/datadetail/42f98c21-c60c-467f-8474-6348e9295a82,Público
ec8596,Aportes Hídricos en Porcentaje del Informe Diario,2023-07-13T20:30:00.537,2025-12-13T08:26:31.543,2013-01-01T00:00:00,2025-12-12T00:00:00,2025-04-04T11:11:19.94,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=ec8596,https://www.simem.co/datadetail/ec859698-1ab1-46c7-967d-64330334d134,Público
fad372,Cantidad de fronteras de UNR por nivel de consumo,2023-09-27T04:59:37.86,2025-11-20T03:15:20.407,2013-01-01T00:00:00,2025-10-01T00:00:00,2025-04-09T10:49:49.593,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=fad372,https://www.simem.co/datadetail/fad37243-fcb7-4c33-a875-64cfc376eaeb,Público
9e9ee7,Pronóstico de demanda de energía y demanda atendida por mercado de comercialización,2023-09-30T12:40:01.66,2025-12-06T23:17:29.377,2022-01-01T00:00:00,2025-11-30T00:00:00,2025-04-24T16:46:15.617,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=9e9ee7,https://www.simem.co/datadetail/9e9ee724-add8-467e-b56b-6564d092a554,Público
DE416B,Calce u operaciones de las órdenes de demanda en Convocatorias de Participación en Subasta de Cierre,2023-09-29T01:42:14.43,2025-11-13T13:42:25.73,2023-07-01T00:00:00,2025-10-01T00:00:00,2024-12-16T17:01:45.987,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=DE416B,https://www.simem.co/datadetail/de416ba1-d3c2-48f6-b058-66e6aaeb49c4,Público
FEC25B,Magnitud compras transacciones en bolsa en energía,2024-11-07T10:33:56.017,2025-12-13T10:26:52.26,2021-01-01T00:00:00,2025-12-10T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=FEC25B,https://www.simem.co/datadetail/fec25bde-bf79-4218-8e77-670d4d03e669,Público
629B6D,Oportunidad en la entrega de información por parte de los agentes de contratos largo plazo,2024-05-16T16:02:07.16,2025-11-28T21:54:45.103,2023-01-01T00:00:00,2024-01-01T00:00:00,2024-05-07T08:27:41.827,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=629B6D,https://www.simem.co/datadetail/629b6d7a-fe18-4779-bbd2-672b24199022,Público
6bac48,Precios y estadísticas de los contratos entre agentes integrados verticalmente para el mercado no regulado,2023-09-30T15:57:42.133,2025-12-11T13:27:26.807,2013-01-01T00:00:00,2025-11-01T00:00:00,2025-03-27T08:58:56.367,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=6bac48,https://www.simem.co/datadetail/6bac4845-dc3d-4ef3-b1bd-675016165592,Público
9795ba,"Datos soporte del proceso de liquidación por Tipo combustible, versión y mensual",2023-09-28T20:19:29.223,2025-11-06T15:40:13.363,2017-12-01T00:00:00,2025-09-01T00:00:00,2024-12-12T15:41:49.19,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=9795ba,https://www.simem.co/datadetail/9795bab3-081e-4050-824a-67b03d758540,Público
FDA6EA,CostosCombustibleRes1402017,2025-07-11T11:26:30.66,2025-12-11T12:19:21.747,2024-10-01T00:00:00,2025-07-01T00:00:00,2025-03-26T16:12:20.457,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=FDA6EA,https://www.simem.co/datadetail/fda6ea86-16a4-40ba-bfb2-67e0420c842a,Público
7538fd,Parámetros técnicos de las líneas de transmisión,2023-09-29T05:19:00.683,2025-12-13T11:19:59.843,2020-06-01T00:00:00,2025-12-13T00:00:00,2025-04-02T08:37:27.073,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=7538fd,https://www.simem.co/datadetail/7538fda4-4956-4982-977f-68b7675cf2e6,Público
FE2899,Banderas de pruebas por unidad,2023-09-28T02:17:41.99,2025-12-03T16:22:14.79,2022-01-01T00:00:00,2025-11-22T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=FE2899,https://www.simem.co/datadetail/fe289938-8628-4af5-a289-69e9136d7535,Público
a6dcc1,Precios futuros mensuales de contratos con UNR por mercado de comercialización,2023-09-29T09:59:00.523,2025-11-20T03:41:27.64,2023-09-01T00:00:00,2030-10-01T00:00:00,2025-04-21T14:47:31.37,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=a6dcc1,https://www.simem.co/datadetail/a6dcc1a0-ff5a-40e2-b157-6b0729ee0a3e,Público
9CBA0C,Disponibilidad horaria declarada total que respalda las OEF,2023-09-28T20:27:03.407,2025-12-13T10:27:49.3,2021-01-01T00:00:00,2025-08-14T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=9CBA0C,https://www.simem.co/datadetail/9cba0c1d-bfbe-4592-ac7a-6b1f8e1e1490,Público
0220e0,"Datos soporte del proceso de liquidación por Código sic agente, versión y mensual",2023-09-28T14:23:55.257,2025-11-19T20:23:47.12,2013-01-01T00:00:00,2025-10-01T00:00:00,2025-02-17T08:37:10.51,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=0220e0,https://www.simem.co/datadetail/0220e01c-d2cd-4636-9d1d-6b227669df63,Público
709b84,Precio de Transacciones en Bolsa,2025-03-06T09:13:54.037,2025-12-13T10:23:56.317,2024-09-01T00:00:00,2025-12-08T00:00:00,2025-05-07T12:09:55.257,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=709b84,https://www.simem.co/datadetail/839a62cd-1d50-458c-bcf4-6d02a6d56f24,Público
10F2C9,Listado de Subáreas Operativas del Sistema de Interconectado Nacional,2024-01-17T07:09:08.477,2025-12-13T07:17:29.737,2022-01-07T00:00:00,2025-12-12T00:00:00,2025-02-27T11:44:30.593,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=10F2C9,https://www.simem.co/datadetail/10f2c9b7-00ec-4e1a-a2e0-6d64a7510a17,Público
22e6e3,Pérdidas de energía,2025-10-14T16:32:31.93,2025-12-13T10:22:29.927,2021-01-01T00:00:00,2025-12-08T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=22e6e3,https://www.simem.co/datadetail/22e6e31e-c8b6-4e52-92fb-6fbec543135d,Público
d943d5,Proyecciones de precios de los contratos no realizados a través del SICEP con destino al mercado regulado por comercializador,2023-09-30T11:35:45.557,2025-12-02T08:22:13.303,2023-09-01T00:00:00,2030-11-01T00:00:00,2025-03-26T11:36:52.723,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=d943d5,https://www.simem.co/datadetail/d943d506-9614-421e-96f1-6fc146dad328,Público
564F53,OEFDiaria_TSubasta,2025-06-04T09:16:02.927,2025-11-19T20:18:31.613,2024-09-01T00:00:00,2025-08-31T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=564F53,https://www.simem.co/datadetail/564f5322-594a-465e-80b6-70a2053670d0,Público
69736c,"Precios y estadísticas de los contratos de convocatorias del SICEP para el mercado regulado, por año de suscripción",2023-09-30T10:27:30.433,2025-12-11T13:29:20.16,2020-06-01T00:00:00,2025-11-01T00:00:00,2025-01-20T10:04:29.727,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=69736c,https://www.simem.co/datadetail/69736ca4-35a3-49e6-bf19-712eb9f8c80a,Público
6D6E23,Ventas en bolsa internacional en moneda,2024-11-07T10:33:56.017,2025-12-13T10:23:17.197,2021-01-01T00:00:00,2025-12-08T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=6D6E23,https://www.simem.co/datadetail/6d6e23e5-cfd3-46fa-bb45-72efde209a62,Público
cebe60,Precios y estadísticas mensuales de los contratos de convocatorias del SICEP para el mercado regulado,2023-09-30T10:28:43.44,2025-12-11T13:27:41.177,2020-06-01T00:00:00,2025-11-01T00:00:00,2025-04-29T22:07:34.417,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=cebe60,https://www.simem.co/datadetail/cebe609f-55c7-4b2f-b768-72f94d53106c,Público
d528cb,Precios horarios y estadísticas de los contratos de convocatorias del SICEP para el mercado regulado por comercializador,2023-09-29T10:47:45.553,2025-12-11T13:28:59.64,2020-06-01T00:00:00,2025-11-01T00:00:00,2025-05-05T15:00:22.65,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=d528cb,https://www.simem.co/datadetail/d528cb3b-9cc5-40e2-bfb4-732758824995,Público
7E9CBB,Capacidad de respaldo para operaciones en el Mercado Mayorista de Energía,2023-09-29T23:14:58.03,2025-12-01T09:13:38.853,2013-12-01T00:00:00,2030-10-01T00:00:00,2025-04-25T10:54:30.46,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=7E9CBB,https://www.simem.co/datadetail/7e9cbbf3-1999-4c6b-a7fb-7368ad68d37f,Público
E93F85,Magnitud energía en bolsa internacional a cargo,2024-11-07T10:33:56.017,2025-12-13T10:26:37.957,2021-01-01T00:00:00,2025-12-08T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=E93F85,https://www.simem.co/datadetail/e93f85b7-5673-45d6-8697-73f4cfae6987,Público
2bff14,Aportes Hídricos en Energía del Informe Diario de Operación,2023-07-17T20:15:44.973,2025-12-13T08:22:37.02,2013-01-01T00:00:00,2025-12-12T00:00:00,2025-05-02T20:51:44.04,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=2bff14,https://www.simem.co/datadetail/2bff145f-a233-4644-b5eb-74188dfba51c,Público
fbfafd,Precios y estadísticas mensuales de contratos entre agentes por comercializador,2023-09-30T13:44:43.43,2025-12-11T13:33:18.9,2013-01-01T00:00:00,2025-11-01T00:00:00,2025-03-30T18:03:55.267,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=fbfafd,https://www.simem.co/datadetail/fbfafd76-c682-4a46-8a3e-7457671749f4,Público
b9d874,Maestra para la ejecución de información soporte Mensual,2023-10-20T15:55:38.823,2025-12-13T12:08:49.78,0001-01-01T00:00:00,0001-01-01T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=b9d874,https://www.simem.co/datadetail/b9d87427-85e4-46a9-8ca7-74dd39737969,Público
562E3A,Generación programada incluyendo autorización a desvío,2023-09-28T20:27:03.407,2025-12-13T10:31:44.427,2021-01-01T00:00:00,2025-12-10T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=562E3A,https://www.simem.co/datadetail/562e3a3f-06db-4e45-a549-7597461c705d,Público
693AC9,Desviación diaria de obligación de energía firme negativa,2023-09-28T23:09:41.523,2025-12-13T10:30:28.937,2023-09-28T00:00:00,2024-12-23T00:00:00,2024-09-09T18:55:37.893,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=693AC9,https://www.simem.co/datadetail/693ac9df-b016-41ee-88f8-7622edeac5ec,Público
13FC3A,Calculo Frecuencia Interrupción Servidores,2024-08-14T20:23:48.23,2025-12-11T13:57:09.057,2023-01-01T00:00:00,2024-07-01T00:00:00,2025-01-10T14:41:50.827,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=13FC3A,https://www.simem.co/datadetail/13fc3a0d-2cdc-4097-9d87-769897efaea2,Público
88997D,Magnitud de desviación,2023-09-28T20:27:03.407,2025-12-13T10:27:40.837,2021-01-01T00:00:00,2025-12-10T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=88997D,https://www.simem.co/datadetail/88997d91-cbfb-4963-98b1-77f32241381f,Público
379022,Bandera de arranque Planta térmica para el Despacho Ideal,2025-02-12T14:04:42.12,2025-12-11T12:25:40.877,2021-01-01T00:00:00,2025-12-06T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=379022,https://www.simem.co/datadetail/379022f8-1c69-44fd-915d-781d0cd252da,Público
138ED1,Reservas Hidráulicas en Masa,2023-09-29T12:38:04.377,2025-12-13T08:20:40.307,2013-01-01T00:00:00,2025-12-12T00:00:00,2025-02-17T22:39:24.33,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=138ED1,https://www.simem.co/datadetail/138ed1b9-fa61-4a20-a119-787014e13359,Público
40d2d3,Estadísticas horarias de precios de los contratos adjudicados en subastas del Ministerio (MME),2023-09-18T16:22:04.163,2025-12-11T13:18:49.34,2022-01-01T00:00:00,2025-11-01T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=40d2d3,https://www.simem.co/datadetail/40d2d3b9-a628-4a83-b2f9-78a8a053be08,Público
4eb7e3,"Datos soporte del proceso de liquidación por Código sic agente, Recurso, versión y diaria",2023-09-28T07:17:44.227,2025-12-13T10:26:04.907,2013-01-01T00:00:00,2025-12-08T00:00:00,2025-03-26T14:35:01.863,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=4eb7e3,https://www.simem.co/datadetail/4eb7e303-3926-4524-85b7-7c3f0f2b684b,Público
509acf,Reservas en Porcentaje Energético Mediano Plazo,2023-09-30T12:22:17.283,2025-12-07T19:16:27.66,2022-01-09T00:00:00,2027-12-05T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=509acf,https://www.simem.co/datadetail/509acfe9-93d4-4328-a225-7ccf62ba526b,Público
2e18cb,Costo promedio ponderado en contratos de largo plazo MC,2023-09-29T00:21:42.03,2025-12-11T12:30:39.98,2013-01-01T00:00:00,2025-11-01T00:00:00,2025-04-07T16:32:41.317,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=2e18cb,https://www.simem.co/datadetail/2e18cb78-4be8-4f33-8371-7e08625d2aca,Público
43D616,Precio de escasez ponderado,2025-03-07T16:09:33.467,2025-12-13T10:31:05.503,2021-01-01T00:00:00,2025-12-10T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=43D616,https://www.simem.co/datadetail/43d61623-e579-4598-adb6-7e54c126295e,Público
68a95b,Estadísticas de precios de los contratos adjudicados en subastas del Ministerio (MME),2023-09-18T15:59:16.633,2025-12-11T13:27:57.747,2022-01-01T00:00:00,2025-11-01T00:00:00,2025-02-18T10:40:22.02,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=68a95b,https://www.simem.co/datadetail/68a95b39-d843-4012-8321-7ea8937a712f,Público
b9f2ec,Información de Transferencias Internacionales,2023-10-05T17:03:50.45,2025-12-13T08:22:50.25,2013-01-01T00:00:00,2025-12-12T00:00:00,2025-03-04T16:15:44.65,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=b9f2ec,https://www.simem.co/datadetail/b9f2ec87-1c5a-4557-81d3-7f17aa8d12cc,Público
EC6945,Precio de bolsa horario,2023-10-02T21:36:52.81,2025-12-13T10:29:39.8,2013-01-01T00:00:00,2025-12-10T00:00:00,2025-05-06T09:29:49.443,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=EC6945,https://www.simem.co/datadetail/ec694552-8887-481d-8152-8055b36db8a1,Público
8FCD6C,PPBO,2025-03-07T16:31:15.527,,0001-01-01T00:00:00,0001-01-01T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=8FCD6C,https://www.simem.co/datadetail/8fcd6c5c-e45b-4753-a2a2-809b9840d6d6,Público
30a827,Precios futuros mensuales de contratos con UNR para el total del SIN,2023-09-29T09:11:24.397,2025-11-20T03:42:27.77,2023-09-01T00:00:00,2030-10-01T00:00:00,2025-05-02T13:01:33.263,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=30a827,https://www.simem.co/datadetail/30a82730-32e0-4db6-bf38-8118e7b0c1ba,Público
c86efd,Indicadores de calidad del servicio SAIDI y SAIFI pais,2025-10-09T15:41:52.34,2025-10-28T21:20:11.43,0001-01-01T00:00:00,0001-01-01T00:00:00,,https://www.simem.coPublicData?startDate=2025-12-13&endDate=2025-12-13&datasetId=c86efd,https://www.simem.co/datadetail/c86efddc-2652-4c2f-97c0-81a8b4ea6fd3,Público
